SEQN,Gender,Age(year),Race,Served_army,Country_of_birth,Length_time_US,Education(adults),Marital_status,Pregnancy_status,People_in_Household,Income_poverty_num,Income_poverty,Races_simplify
132525.0,Male,67.0,Non-Hispanic White,No,US,,Some college,Never married,,1.0,0.96,Low,White
132526.0,Female,23.0,Non-Hispanic Black,No,US,,College graduate,Never married,No,3.0,,High,Back-Hispanic-Asian
132527.0,Female,16.0,Non-Hispanic White,,Others,1-4,,,,5.0,,High,White
132528.0,Male,14.0,Other Race,,Others,5-9,,,,5.0,0.39,Low,Back-Hispanic-Asian
132529.0,Female,19.0,Non-Hispanic White,No,US,,,,,3.0,2.92,Middle,White
132530.0,Female,7.0,Mexican American,,US,,,,,5.0,,High,Back-Hispanic-Asian
132531.0,Female,6.0,Non-Hispanic White,,US,,,,,4.0,4.32,Middle,White
132532.0,Male,52.0,Non-Hispanic White,No,US,,9-11th grade,Married/Living with partner,,2.0,4.37,Middle,White
132533.0,Male,72.0,Non-Hispanic White,No,US,,Some college,Married/Living with partner,,2.0,5.0,High,White
132534.0,Female,48.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,3.0,5.0,High,White
132535.0,Male,9.0,Other Race,,US,,,,,4.0,1.85,Low,Back-Hispanic-Asian
132536.0,Female,71.0,Non-Hispanic White,No,US,,High school,Widowed/Divorced/Separated,,4.0,,High,White
132537.0,Male,15.0,Non-Hispanic Black,,US,,,,,7.0,1.0,Low,Back-Hispanic-Asian
132538.0,Male,30.0,Other Hispanic,No,Others,5-9,Some college,Never married,,3.0,1.39,Low,Back-Hispanic-Asian
132539.0,Male,70.0,Non-Hispanic White,Yes,US,,College graduate,Married/Living with partner,,4.0,5.0,High,White
132540.0,Male,67.0,Non-Hispanic White,No,US,,High school,Widowed/Divorced/Separated,,1.0,1.92,Low,White
132541.0,Male,12.0,Non-Hispanic White,,US,,,,,5.0,1.62,Low,White
132542.0,Female,8.0,Other Hispanic,,US,,,,,4.0,3.6,Middle,Back-Hispanic-Asian
132543.0,Female,14.0,Mexican American,,US,,,,,7.0,,High,Back-Hispanic-Asian
132544.0,Female,9.0,Other Race,,US,,,,,5.0,0.37,Low,Back-Hispanic-Asian
132545.0,Male,52.0,Non-Hispanic White,No,US,,Some college,Married/Living with partner,,4.0,,High,White
132546.0,Male,49.0,Non-Hispanic Asian,No,Others,1-4,College graduate,Married/Living with partner,,3.0,,High,Back-Hispanic-Asian
132547.0,Male,64.0,Non-Hispanic White,No,US,,Some college,Married/Living with partner,,2.0,5.397605346934028e-79,Low,White
132548.0,Female,61.0,Non-Hispanic White,No,US,,High school,Widowed/Divorced/Separated,,2.0,,High,White
132549.0,Male,65.0,Non-Hispanic White,No,US,,Some college,Married/Living with partner,,2.0,5.0,High,White
132550.0,Female,62.0,Non-Hispanic Asian,No,US,,College graduate,Married/Living with partner,,3.0,5.0,High,Back-Hispanic-Asian
132551.0,Male,9.0,Other Hispanic,,US,,,,,4.0,2.43,Middle,Back-Hispanic-Asian
132552.0,Female,29.0,Non-Hispanic Black,No,US,,Some college,Never married,No,6.0,,High,Back-Hispanic-Asian
132553.0,Female,35.0,Non-Hispanic White,No,US,,College graduate,Widowed/Divorced/Separated,No,2.0,4.21,Middle,White
132554.0,Female,29.0,Other Hispanic,No,Others,< 1,Some college,Married/Living with partner,No,7.0,0.11,Low,Back-Hispanic-Asian
132555.0,Female,72.0,Non-Hispanic White,No,US,,Some college,Never married,,1.0,0.56,Low,White
132556.0,Female,53.0,Other Hispanic,No,Others,15-19,Some college,Married/Living with partner,,3.0,2.34,Middle,Back-Hispanic-Asian
132557.0,Female,33.0,Non-Hispanic Black,No,US,,High school,Never married,Cannot ascertain,6.0,1.41,Low,Back-Hispanic-Asian
132558.0,Male,60.0,Other Race,No,US,,9-11th grade,Married/Living with partner,,2.0,0.79,Low,Back-Hispanic-Asian
132559.0,Female,68.0,Other Race,No,US,,Some college,Married/Living with partner,,2.0,1.29,Low,Back-Hispanic-Asian
132560.0,Female,30.0,Non-Hispanic Asian,No,US,,College graduate,Married/Living with partner,No,1.0,5.0,High,Back-Hispanic-Asian
132561.0,Female,5.0,Non-Hispanic Black,,US,,,,,7.0,0.61,Low,Back-Hispanic-Asian
132562.0,Female,52.0,Non-Hispanic White,Yes,US,,College graduate,Married/Living with partner,,4.0,5.0,High,White
132563.0,Female,76.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,1.0,,High,White
132564.0,Male,80.0,Non-Hispanic White,Yes,US,,College graduate,Widowed/Divorced/Separated,,1.0,5.0,High,White
132565.0,Male,42.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,4.0,2.53,Middle,White
132566.0,Male,67.0,Non-Hispanic White,No,US,,College graduate,Widowed/Divorced/Separated,,1.0,3.77,Middle,White
132567.0,Male,55.0,Non-Hispanic Asian,No,Others,>20,College graduate,Married/Living with partner,,2.0,2.18,Middle,Back-Hispanic-Asian
132568.0,Female,29.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,Cannot ascertain,4.0,1.03,Low,White
132569.0,Male,15.0,Non-Hispanic Asian,,US,,,,,7.0,0.65,Low,Back-Hispanic-Asian
132570.0,Female,13.0,Mexican American,,Others,5-9,,,,4.0,5.0,High,Back-Hispanic-Asian
132571.0,Female,77.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,5.0,High,White
132572.0,Male,42.0,Non-Hispanic White,No,US,,Some college,Never married,,2.0,3.02,Middle,White
132573.0,Female,70.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,5.0,High,White
132574.0,Female,11.0,Mexican American,,US,,,,,4.0,5.0,High,Back-Hispanic-Asian
132575.0,Female,58.0,Other Race,No,US,,Some college,Married/Living with partner,,2.0,5.0,High,Back-Hispanic-Asian
132576.0,Male,44.0,Other Hispanic,No,Others,15-19,College graduate,Married/Living with partner,,2.0,5.0,High,Back-Hispanic-Asian
132577.0,Male,9.0,Non-Hispanic White,,US,,,,,4.0,1.26,Low,White
132578.0,Male,11.0,Other Race,,US,,,,,6.0,2.26,Middle,Back-Hispanic-Asian
132579.0,Female,43.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,No,1.0,0.75,Low,White
132580.0,Male,5.0,Other Hispanic,,Others,1-4,,,,5.0,0.8,Low,Back-Hispanic-Asian
132581.0,Male,68.0,Mexican American,No,Others,>20,< 9th grade,Married/Living with partner,,4.0,,High,Back-Hispanic-Asian
132582.0,Male,9.0,Non-Hispanic White,,US,,,,,2.0,3.85,Middle,White
132583.0,Male,40.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,4.0,5.0,High,White
132584.0,Female,34.0,Other Hispanic,No,Others,5-9,Some college,Married/Living with partner,No,3.0,3.47,Middle,Back-Hispanic-Asian
132585.0,Female,74.0,Non-Hispanic White,No,US,,Some college,Widowed/Divorced/Separated,,1.0,1.01,Low,White
132586.0,Female,71.0,Non-Hispanic White,No,US,,Some college,Married/Living with partner,,2.0,5.0,High,White
132587.0,Male,24.0,Non-Hispanic White,No,US,,Some college,Never married,,4.0,1.92,Low,White
132588.0,Female,9.0,Mexican American,,US,,,,,5.0,3.16,Middle,Back-Hispanic-Asian
132589.0,Male,18.0,Mexican American,No,US,,,,,6.0,,High,Back-Hispanic-Asian
132590.0,Male,13.0,Mexican American,,US,,,,,5.0,3.54,Middle,Back-Hispanic-Asian
132591.0,Female,32.0,Non-Hispanic Black,No,US,,College graduate,Never married,No,1.0,3.09,Middle,Back-Hispanic-Asian
132592.0,Female,8.0,Other Race,,US,,,,,4.0,0.97,Low,Back-Hispanic-Asian
132593.0,Female,17.0,Non-Hispanic Black,No,US,,,,,2.0,1.09,Low,Back-Hispanic-Asian
132594.0,Female,43.0,Non-Hispanic White,No,US,,Some college,Married/Living with partner,No,4.0,5.0,High,White
132595.0,Male,22.0,Mexican American,No,US,,Some college,Never married,,3.0,2.33,Middle,Back-Hispanic-Asian
132596.0,Female,62.0,Non-Hispanic Black,No,Others,15-19,9-11th grade,Widowed/Divorced/Separated,,3.0,0.71,Low,Back-Hispanic-Asian
132597.0,Male,38.0,Mexican American,No,Others,Dont Know,< 9th grade,Married/Living with partner,,4.0,,High,Back-Hispanic-Asian
132598.0,Male,4.0,Mexican American,,US,,,,,4.0,5.0,High,Back-Hispanic-Asian
132599.0,Female,6.0,Mexican American,,US,,,,,4.0,0.73,Low,Back-Hispanic-Asian
132600.0,Male,13.0,Non-Hispanic Black,,Others,10-14,,,,6.0,1.71,Low,Back-Hispanic-Asian
132601.0,Female,47.0,Other Hispanic,No,Others,5-9,High school,Widowed/Divorced/Separated,,4.0,1.08,Low,Back-Hispanic-Asian
132602.0,Male,15.0,Other Race,,US,,,,,4.0,5.0,High,Back-Hispanic-Asian
132603.0,Female,1.0,Non-Hispanic White,,US,,,,,3.0,5.0,High,White
132604.0,Male,9.0,Non-Hispanic White,,US,,,,,2.0,2.15,Middle,White
132605.0,Female,13.0,Non-Hispanic White,,US,,,,,4.0,5.0,High,White
132606.0,Male,23.0,Other Hispanic,No,Others,< 1,Some college,Never married,,3.0,5.397605346934028e-79,Low,Back-Hispanic-Asian
132607.0,Male,43.0,Other Hispanic,No,Others,5-9,High school,Married/Living with partner,,3.0,,High,Back-Hispanic-Asian
132608.0,Male,70.0,Non-Hispanic White,No,US,,College graduate,Never married,,1.0,5.0,High,White
132609.0,Female,8.0,Non-Hispanic White,,US,,,,,7.0,5.397605346934028e-79,Low,White
132610.0,Female,43.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,No,2.0,2.54,Middle,White
132611.0,Male,1.0,Non-Hispanic White,,US,,,,,3.0,4.34,Middle,White
132612.0,Male,30.0,Non-Hispanic White,No,US,,Some college,Married/Living with partner,,4.0,2.81,Middle,White
132613.0,Male,77.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,5.0,High,White
132614.0,Male,18.0,Non-Hispanic Black,No,US,,,,,5.0,,High,Back-Hispanic-Asian
132615.0,Male,17.0,Mexican American,No,US,,,,,6.0,2.06,Middle,Back-Hispanic-Asian
132616.0,Male,12.0,Other Race,,Others,1-4,,,,7.0,0.77,Low,Back-Hispanic-Asian
132617.0,Male,28.0,Other Race,No,US,,College graduate,Married/Living with partner,,4.0,,High,Back-Hispanic-Asian
132618.0,Male,67.0,Non-Hispanic White,No,US,,Some college,Married/Living with partner,,2.0,,High,White
132619.0,Female,54.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,2.0,1.91,Low,White
132620.0,Male,10.0,Other Hispanic,,Others,< 1,,,,4.0,,High,Back-Hispanic-Asian
132621.0,Male,15.0,Other Race,,US,,,,,4.0,3.3,Middle,Back-Hispanic-Asian
132622.0,Male,55.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,5.0,High,White
132623.0,Female,75.0,Non-Hispanic White,No,US,,Some college,Married/Living with partner,,2.0,5.0,High,White
132624.0,Male,6.0,Mexican American,,US,,,,,7.0,,High,Back-Hispanic-Asian
132625.0,Male,61.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,2.0,,High,White
132626.0,Female,4.0,Non-Hispanic White,,US,,,,,5.0,1.57,Low,White
132627.0,Female,7.0,Non-Hispanic White,,US,,,,,6.0,5.0,High,White
132628.0,Female,19.0,Mexican American,No,US,,,,,3.0,,High,Back-Hispanic-Asian
132629.0,Male,4.0,Other Hispanic,,US,,,,,3.0,3.22,Middle,Back-Hispanic-Asian
132630.0,Male,7.0,Other Hispanic,,Others,5-9,,,,5.0,0.62,Low,Back-Hispanic-Asian
132631.0,Female,29.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,Yes,5.0,1.85,Low,White
132632.0,Female,23.0,Non-Hispanic White,No,US,,College graduate,Never married,No,2.0,2.95,Middle,White
132633.0,Female,66.0,Non-Hispanic White,No,US,,High school,Widowed/Divorced/Separated,,1.0,5.0,High,White
132634.0,Female,43.0,Non-Hispanic White,No,Others,15-19,Some college,Married/Living with partner,Cannot ascertain,2.0,5.0,High,White
132635.0,Male,71.0,Other Race,No,US,,College graduate,Married/Living with partner,,2.0,4.92,Middle,Back-Hispanic-Asian
132636.0,Female,59.0,Non-Hispanic Black,No,US,,Some college,Widowed/Divorced/Separated,,4.0,1.82,Low,Back-Hispanic-Asian
132637.0,Male,80.0,Non-Hispanic White,Yes,US,,College graduate,Widowed/Divorced/Separated,,1.0,5.0,High,White
132638.0,Female,23.0,Non-Hispanic Black,No,Others,1-4,College graduate,Never married,No,3.0,3.19,Middle,Back-Hispanic-Asian
132639.0,Male,22.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,2.0,,High,White
132640.0,Male,1.0,Non-Hispanic White,,US,,,,,5.0,2.77,Middle,White
132641.0,Male,45.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,5.0,High,White
132642.0,Male,60.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,,High,White
132643.0,Male,19.0,Non-Hispanic Asian,No,Others,15-19,,,,5.0,0.61,Low,Back-Hispanic-Asian
132644.0,Male,11.0,Mexican American,,US,,,,,3.0,0.43,Low,Back-Hispanic-Asian
132645.0,Female,31.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,No,6.0,0.73,Low,White
132646.0,Female,63.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,,High,White
132647.0,Male,35.0,Mexican American,No,Others,>20,College graduate,Never married,,1.0,5.0,High,Back-Hispanic-Asian
132648.0,Male,67.0,Non-Hispanic White,No,US,,Some college,Married/Living with partner,,3.0,5.0,High,White
132649.0,Female,11.0,Non-Hispanic Black,,US,,,,,5.0,,High,Back-Hispanic-Asian
132650.0,Male,14.0,Non-Hispanic Asian,,US,,,,,4.0,,High,Back-Hispanic-Asian
132651.0,Male,66.0,Non-Hispanic Asian,No,US,,College graduate,Married/Living with partner,,2.0,2.59,Middle,Back-Hispanic-Asian
132652.0,Female,68.0,Non-Hispanic Asian,No,Others,>20,9-11th grade,Married/Living with partner,,2.0,1.13,Low,Back-Hispanic-Asian
132653.0,Male,29.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,2.0,5.0,High,White
132654.0,Female,54.0,Non-Hispanic White,No,US,,College graduate,Never married,,1.0,3.83,Middle,White
132655.0,Female,56.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,2.0,5.0,High,White
132656.0,Female,46.0,Non-Hispanic Asian,No,US,,College graduate,Never married,,1.0,,High,Back-Hispanic-Asian
132657.0,Female,8.0,Other Race,,US,,,,,7.0,3.58,Middle,Back-Hispanic-Asian
132658.0,Female,11.0,Non-Hispanic Black,,US,,,,,5.0,3.16,Middle,Back-Hispanic-Asian
132659.0,Male,57.0,Non-Hispanic White,No,Others,>20,Some college,Married/Living with partner,,3.0,5.0,High,White
132660.0,Male,2.0,Non-Hispanic White,,US,,,,,4.0,3.0,Middle,White
132661.0,Male,63.0,Non-Hispanic White,No,US,,< 9th grade,Married/Living with partner,,3.0,2.39,Middle,White
132662.0,Male,25.0,Non-Hispanic White,No,US,,College graduate,Never married,,1.0,3.57,Middle,White
132663.0,Female,60.0,Other Hispanic,No,Others,>20,< 9th grade,Married/Living with partner,,5.0,1.31,Low,Back-Hispanic-Asian
132664.0,Male,5.0,Other Race,,US,,,,,5.0,4.27,Middle,Back-Hispanic-Asian
132665.0,Male,17.0,Other Hispanic,No,Others,5-9,,,,5.0,0.97,Low,Back-Hispanic-Asian
132666.0,Female,62.0,Non-Hispanic White,No,US,,9-11th grade,Married/Living with partner,,2.0,,High,White
132667.0,Female,32.0,Non-Hispanic White,No,US,,High school,Never married,No,2.0,2.46,Middle,White
132668.0,Male,1.0,Non-Hispanic Black,,US,,,,,6.0,0.4,Low,Back-Hispanic-Asian
132669.0,Male,35.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,3.0,5.0,High,White
132670.0,Female,2.0,Non-Hispanic Black,,US,,,,,3.0,0.23,Low,Back-Hispanic-Asian
132671.0,Female,38.0,Non-Hispanic White,No,US,,Some college,Never married,No,3.0,1.37,Low,White
132672.0,Female,69.0,Other Hispanic,No,Others,>20,Some college,Widowed/Divorced/Separated,,1.0,4.42,Middle,Back-Hispanic-Asian
132673.0,Male,10.0,Non-Hispanic White,,US,,,,,3.0,0.55,Low,White
132674.0,Female,10.0,Mexican American,,US,,,,,4.0,5.0,High,Back-Hispanic-Asian
132675.0,Female,24.0,Non-Hispanic White,No,US,,College graduate,Never married,No,1.0,5.0,High,White
132676.0,Female,19.0,Non-Hispanic White,No,US,,,,,3.0,2.01,Middle,White
132677.0,Female,72.0,Non-Hispanic White,No,US,,Some college,Widowed/Divorced/Separated,,1.0,1.47,Low,White
132678.0,Male,65.0,Non-Hispanic Black,No,US,,College graduate,Never married,,1.0,,High,Back-Hispanic-Asian
132679.0,Female,53.0,Non-Hispanic Asian,No,Others,>20,College graduate,Married/Living with partner,,5.0,0.85,Low,Back-Hispanic-Asian
132680.0,Male,2.0,Non-Hispanic White,,US,,,,,4.0,4.32,Middle,White
132681.0,Male,12.0,Non-Hispanic Asian,,Others,10-14,,,,3.0,0.23,Low,Back-Hispanic-Asian
132682.0,Male,16.0,Other Race,,Others,1-4,,,,7.0,,High,Back-Hispanic-Asian
132683.0,Male,70.0,Other Race,No,US,,High school,Married/Living with partner,,3.0,2.04,Middle,Back-Hispanic-Asian
132684.0,Female,43.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,No,6.0,2.12,Middle,White
132685.0,Female,9.0,Non-Hispanic White,,US,,,,,2.0,1.83,Low,White
132686.0,Female,4.0,Non-Hispanic White,,US,,,,,4.0,5.0,High,White
132687.0,Male,80.0,Non-Hispanic Black,No,US,,< 9th grade,Widowed/Divorced/Separated,,1.0,1.41,Low,Back-Hispanic-Asian
132688.0,Male,4.0,Other Hispanic,,US,,,,,5.0,,High,Back-Hispanic-Asian
132689.0,Female,79.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,2.0,,High,White
132690.0,Female,51.0,Mexican American,No,US,,College graduate,Never married,,3.0,1.32,Low,Back-Hispanic-Asian
132691.0,Female,39.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,No,4.0,0.47,Low,White
132692.0,Male,44.0,Mexican American,No,Others,>20,9-11th grade,Widowed/Divorced/Separated,,2.0,2.16,Middle,Back-Hispanic-Asian
132693.0,Male,37.0,Non-Hispanic Asian,No,Others,15-19,Some college,Married/Living with partner,,4.0,,High,Back-Hispanic-Asian
132694.0,Male,19.0,Other Race,No,US,,,,,4.0,1.48,Low,Back-Hispanic-Asian
132695.0,Male,15.0,Non-Hispanic Black,,US,,,,,3.0,1.59,Low,Back-Hispanic-Asian
132696.0,Female,50.0,Other Hispanic,No,US,,9-11th grade,Married/Living with partner,,3.0,,High,Back-Hispanic-Asian
132697.0,Male,12.0,Mexican American,,US,,,,,6.0,3.4,Middle,Back-Hispanic-Asian
132698.0,Female,3.0,Mexican American,,US,,,,,4.0,1.21,Low,Back-Hispanic-Asian
132699.0,Female,37.0,Non-Hispanic Black,No,US,,9-11th grade,Never married,No,5.0,0.16,Low,Back-Hispanic-Asian
132700.0,Male,5.0,Non-Hispanic White,,US,,,,,5.0,4.43,Middle,White
132701.0,Male,8.0,Non-Hispanic White,,US,,,,,4.0,3.33,Middle,White
132702.0,Female,6.0,Mexican American,,US,,,,,3.0,0.56,Low,Back-Hispanic-Asian
132703.0,Female,63.0,Non-Hispanic Asian,No,Others,10-14,Dont Know,Married/Living with partner,,4.0,,High,Back-Hispanic-Asian
132704.0,Male,52.0,Non-Hispanic Asian,No,Others,>20,College graduate,Widowed/Divorced/Separated,,2.0,5.0,High,Back-Hispanic-Asian
132705.0,Female,15.0,Non-Hispanic Black,,US,,,,,6.0,0.07,Low,Back-Hispanic-Asian
132706.0,Female,21.0,Other Hispanic,No,US,,High school,Never married,No,4.0,5.0,High,Back-Hispanic-Asian
132707.0,Male,18.0,Mexican American,No,US,,,,,5.0,0.43,Low,Back-Hispanic-Asian
132708.0,Male,11.0,Mexican American,,US,,,,,4.0,0.41,Low,Back-Hispanic-Asian
132709.0,Male,39.0,Non-Hispanic White,No,US,,9-11th grade,Never married,,2.0,4.1,Middle,White
132710.0,Female,24.0,Non-Hispanic Asian,No,Others,>20,High school,Widowed/Divorced/Separated,No,2.0,3.0,Middle,Back-Hispanic-Asian
132711.0,Male,60.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,3.0,1.61,Low,White
132712.0,Female,77.0,Non-Hispanic White,No,US,,Some college,Widowed/Divorced/Separated,,1.0,1.61,Low,White
132713.0,Male,7.0,Non-Hispanic White,,US,,,,,4.0,2.92,Middle,White
132714.0,Male,2.0,Other Hispanic,,US,,,,,3.0,3.02,Middle,Back-Hispanic-Asian
132715.0,Male,36.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,4.0,5.0,High,White
132716.0,Female,13.0,Non-Hispanic White,,US,,,,,4.0,5.0,High,White
132717.0,Male,9.0,Non-Hispanic Black,,US,,,,,5.0,0.21,Low,Back-Hispanic-Asian
132718.0,Male,5.397605346934028e-79,Non-Hispanic White,,US,,,,,3.0,3.58,Middle,White
132719.0,Male,6.0,Mexican American,,US,,,,,7.0,1.07,Low,Back-Hispanic-Asian
132720.0,Female,37.0,Non-Hispanic Asian,No,Others,< 1,College graduate,Married/Living with partner,No,3.0,2.96,Middle,Back-Hispanic-Asian
132721.0,Male,33.0,Non-Hispanic White,No,US,,Some college,Widowed/Divorced/Separated,,5.0,1.1,Low,White
132722.0,Male,45.0,Non-Hispanic White,No,Others,>20,High school,Widowed/Divorced/Separated,,3.0,2.71,Middle,White
132723.0,Male,35.0,Other Race,No,US,,College graduate,Married/Living with partner,,3.0,5.0,High,Back-Hispanic-Asian
132724.0,Female,13.0,Other Race,,US,,,,,5.0,0.63,Low,Back-Hispanic-Asian
132725.0,Male,44.0,Non-Hispanic Black,No,US,,High school,Never married,,1.0,5.0,High,Back-Hispanic-Asian
132726.0,Male,72.0,Other Race,No,US,,9-11th grade,Married/Living with partner,,2.0,1.61,Low,Back-Hispanic-Asian
132727.0,Female,66.0,Non-Hispanic White,No,Others,>20,College graduate,Married/Living with partner,,2.0,1.23,Low,White
132728.0,Female,58.0,Non-Hispanic White,No,Others,>20,College graduate,Widowed/Divorced/Separated,,1.0,4.05,Middle,White
132729.0,Male,60.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,2.0,2.79,Middle,White
132730.0,Female,68.0,Non-Hispanic White,No,US,,Some college,Widowed/Divorced/Separated,,1.0,1.55,Low,White
132731.0,Male,8.0,Non-Hispanic Asian,,US,,,,,5.0,1.31,Low,Back-Hispanic-Asian
132732.0,Female,16.0,Non-Hispanic White,,US,,,,,3.0,3.6,Middle,White
